season,week,status,date,category,last_modified,season_type,sport,player,team,player_id,game_id,updated_at,week_shard,company,opponent,gms_active,pos_rank_half_ppr,pos_rank_ppr,pos_rank_std,gp,st_snp,tm_def_snp,tm_off_snp,tm_st_snp,def_snp,gs,idp_qb_hit,idp_tkl,idp_tkl_ast,idp_tkl_solo,off_snp,bonus_rec_yd_100,rec_0_4,rec_td,rec_ypt,rec_20_29,bonus_fd_wr,pts_std,rec_lng,bonus_rush_rec_yd_100,rec,rec_yar,rec_fd,rec_5_9,bonus_rec_wr,rec_rz_tgt,rec_40p,pts_half_ppr,rec_air_yd,rec_ypr,rec_10_19,rec_td_40p,rec_td_lng,rec_td_50p,rush_rec_yd,rec_tgt,pts_ppr,rec_yd,rec_drop,bonus_rec_te,idp_pass_def,idp_sack,idp_sack_yd,idp_tkl_loss,fum,fum_lost,pass_rush_yd,rush_att,rush_lng,rush_yd,rush_ypa,pr,pr_ypa,pr_lng,pr_yd,idp_fum_rec,bonus_fd_te,pass_int,pass_air_yd,pass_sack_yds,pass_ypc,pass_lng,pass_rtg,bonus_pass_cmp_25,rush_fd,pass_att,pass_rz_att,pass_sack,pass_cmp,cmp_pct,pass_ypa,pass_fd,pass_yd,pass_td,bonus_fd_qb,pass_td_lng,pass_inc,rush_yac,bonus_rec_rb,bonus_fd_rb,idp_int,idp_int_ret_yd,idp_ff,pts_idp,st_tkl_solo,penalty,penalty_yd,punt_in_20,punt_net_yd,punt_yds,punts,fga,fgm,fgm_50p,fgm_lng,fgm_pct,fgm_yds,fgm_yds_over_30,kick_pts,xpa,xpm,bonus_sack_2p,sack,down_4_conv,qb_hit,down_4_pct,down_3_pct,kr_lng,down_3_conv,opp_rush_fd,off_yd_per_play,kr_ypa,opp_fd,int_ret_yd,ff,g2g_pct,rz_pct,kr,down_4_att,int,g2g_conv,kr_yd,rz_att,opp_off_yd_per_play,down_3_att,rush_tkl_loss_yd,opp_pass_fd,opp_off_yd,fum_rec,g2g_att,tkl,rz_conv,fd,rush_rz_att,off_yd,td,rush_tkl_loss,fgm_40_49,def_forced_punts,def_pr_yd,sack_yd,tkl_ast,pts_allow,def_4_and_stop,def_pr,fan_pts_allow_k,def_st_tkl_solo,def_pr_ypa,yds_allow_200_299,def_pr_lng,yds_allow,def_3_and_out,fan_pts_allow_qb,fan_pts_allow_wr,tkl_loss,def_pass_def,fan_pts_allow_te,tkl_solo,fan_pts_allow,pts_allow_7_13,fan_pts_allow_rb,yds_allow_400_449,def_kr_yd,def_kr_ypa,def_kr,def_kr_lng,pts_allow_28_34,rush_td_lng,rush_td,bonus_tkl_10p,pass_td_40p,pass_td_50p,pass_cmp_40p,rec_2pt,rec_30_39,pass_2pt,rush_btkl,st_ff,punt_tb,st_fum_rec,fg_blkd,yds_allow_350_399,misc_ret_yd,pts_allow_21_27,fum_ret_yd,yds_allow_300_349,yds_allow_450_499,pts_allow_14_20,def_st_fum_rec,bonus_pass_yd_300,bonus_rush_yd_100,bonus_rush_att_20,rush_40p,idp_fum_ret_yd,xpmiss,fgm_20_29,fgm_30_39,fgmiss,fgmiss_30_39,pts_allow_1_6,blk_kick,fgmiss_40_49,fgmiss_50p,pass_int_td,idp_blk_kick,def_td,pts_allow_35p,idp_def_td,fgmiss_20_29,xp_blkd,yds_allow_500_549,def_st_ff,fgm_0_19,bonus_def_int_td_50p,idp_pass_def_3p,punt_blkd,idp_safe,rush_2pt,blk_kick_ret_yd,def_st_td,blk_pr_td,safe,blk_kick_ret_td,rush_td_50p,rush_td_40p,st_td,bonus_pass_yd_400,pts_allow_0,kr_td,yds_allow_100_199,ff_misc,tkl_solo_misc,yds_allow_550p,fum_rec_td,bonus_rush_yd_200,bonus_rush_rec_yd_200,pr_td,bonus_rec_yd_200,fg_ret_yd,yds_allow_0_100
2022,7,,2022-10-23,stat,1667597872790,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': ""Ja'Marr"", 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Chase', 'metadata': {'channel_id': '1113708809265639424', 'genius_id': '1080256', 'rookie_year': '2021'}, 'news_updated': 1784921756228, 'position': 'WR', 'team': 'CIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",CIN,7564,202210707,,7_2,sportradar,ATL,1.0,1.0,1.0,1.0,1.0,,47.0,68.0,22.0,,1.0,,,,,63.0,1.0,1.0,2.0,11.82,,4.0,25.0,41.0,1.0,8.0,39.0,4.0,2.0,8.0,1.0,1.0,29.0,91.0,16.25,3.0,1.0,41.0,,130.0,11.0,33.0,130.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872792,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Nico', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Collins', 'metadata': {'channel_id': '1113708788407365632', 'genius_id': '1028490', 'injury_override_regular_2024_10': 'Out', 'rookie_year': '2021'}, 'news_updated': 1784652906291, 'position': 'WR', 'team': 'HOU', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",HOU,7569,202210725,,7_2,sportradar,LV,1.0,62.0,62.0,62.0,1.0,,56.0,65.0,22.0,,1.0,,,,,30.0,,,,11.0,,1.0,3.3,15.0,,3.0,11.0,1.0,2.0,3.0,,,4.8,22.0,11.0,1.0,,,,33.0,3.0,6.3,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872794,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Davis', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Mills', 'metadata': {'channel_id': '1113708785672679424', 'genius_id': '1003012', 'rookie_year': '2021'}, 'news_updated': 1784337923253, 'position': 'QB', 'team': 'HOU', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",HOU,7585,202210725,,7_2,sportradar,LV,1.0,6.0,7.0,6.0,1.0,,56.0,65.0,22.0,,1.0,,,,,65.0,,,,,,,19.08,,,,,,,,,,19.08,,,,,,,,,19.08,,,,,,,,,,302.0,,,,,,,,,,,1.0,119.0,6.0,10.79,39.0,95.8,1.0,,41.0,8.0,1.0,28.0,68.29,7.37,10.0,302.0,2.0,10.0,25.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872801,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Trey', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Lance', 'metadata': {'channel_id': '1113708853565878272', 'genius_id': '1297985', 'rookie_year': '2021'}, 'news_updated': 1779916830515, 'position': 'QB', 'team': 'LAC', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",SF,7610,202210731,,7_2,sportradar,KC,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872802,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Eric', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Stokes', 'metadata': {'channel_id': '1113708797509005312', 'genius_id': '1014596', 'rookie_year': '2021'}, 'news_updated': 1773075332269, 'position': 'CB', 'team': 'LV', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",GB,7628,202210735,,7_2,sportradar,WAS,1.0,999.0,999.0,999.0,1.0,9.0,74.0,54.0,22.0,67.0,1.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872802,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Greg', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Newsome', 'metadata': {'channel_id': '1113708837950484480', 'genius_id': '1074445', 'rookie_year': '2021'}, 'news_updated': 1773160240243, 'position': 'CB', 'team': 'NYG', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",CLE,7630,202210703,,7_2,sportradar,BAL,1.0,999.0,999.0,999.0,1.0,5.0,64.0,60.0,22.0,63.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872807,regular,nfl,"{'fantasy_positions': ['OL', 'OT'], 'first_name': 'Penei', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Sewell', 'metadata': {'channel_id': '1113708814072311809', 'genius_id': '1079835', 'rookie_year': '2021'}, 'news_updated': 1781652026462, 'position': 'T', 'team': 'DET', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",DET,7643,202210709,,7_2,sportradar,DAL,1.0,999.0,999.0,999.0,1.0,2.0,63.0,59.0,19.0,,1.0,,1.0,,1.0,59.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872808,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Josh', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Myers', 'metadata': {'channel_id': '1113708797051826176', 'genius_id': '1005467', 'rookie_year': '2021'}, 'news_updated': 1783311609390, 'position': 'OL', 'team': 'NYJ', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",GB,7645,202210735,,7_2,sportradar,WAS,1.0,999.0,999.0,999.0,1.0,3.0,74.0,54.0,22.0,,1.0,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872819,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Levi', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Onwuzurike', 'metadata': {'channel_id': '1113708809441800192', 'rookie_year': '2021'}, 'news_updated': 1785447023656, 'position': 'DE', 'team': 'DET', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",DET,7661,202210709,,7_2,sportradar,DAL,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872834,regular,nfl,"{'fantasy_positions': ['OL', 'OT'], 'first_name': 'Josh', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ball', 'metadata': {'channel_id': '1113708854136303616', 'rookie_year': '2021'}, 'news_updated': 1722390934951, 'position': 'OT', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",DAL,7706,202210709,,7_2,sportradar,DET,1.0,999.0,999.0,999.0,1.0,2.0,58.0,63.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872838,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Tyler', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Shelvin', 'metadata': {'channel_id': '1116853412604936192'}, 'news_updated': 1694125526008, 'position': 'DT', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",CIN,7718,202210707,,7_2,sportradar,ATL,1.0,999.0,999.0,999.0,1.0,,47.0,68.0,22.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872845,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Kawaan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Baker', 'metadata': {'channel_id': '1113708796045193216', 'rookie_year': '2021'}, 'news_updated': 1756165806574, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",GB,7752,202210735,,7_2,sportradar,WAS,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872846,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Shaka', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Toney', 'metadata': {'channel_id': '1116853416950235136', 'rookie_year': '2021'}, 'news_updated': 1728428415782, 'position': 'DE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",WAS,7760,202210735,,7_2,sportradar,GB,1.0,999.0,999.0,999.0,1.0,17.0,54.0,74.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872853,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Isaiah', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'McDuffie', 'metadata': {'channel_id': '1113708799887175680', 'genius_id': '1015537', 'rookie_year': '2021'}, 'news_updated': 1783969526378, 'position': 'LB', 'team': 'GB', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",GB,7782,202210735,,7_2,sportradar,WAS,1.0,999.0,999.0,999.0,1.0,19.0,74.0,54.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872854,regular,nfl,"{'fantasy_positions': ['OG', 'OL'], 'first_name': 'Cole', 'injury_body_part': 'Knee', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'PUP', 'last_name': 'Van Lanen', 'metadata': {'channel_id': '1113708893428543489', 'genius_id': '1017511', 'rookie_year': '2021'}, 'news_updated': 1785099612943, 'position': 'OL', 'team': 'JAX', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",JAX,7785,202210715,,7_2,sportradar,NYG,1.0,999.0,999.0,999.0,1.0,3.0,77.0,71.0,18.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872871,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Noah', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Gray', 'metadata': {'channel_id': '1113708752164384768', 'genius_id': '1014058', 'rookie_year': '2021'}, 'news_updated': 1785088811338, 'position': 'TE', 'team': 'KC', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",KC,7828,202210731,,7_2,sportradar,SF,1.0,38.0,39.0,37.0,1.0,16.0,79.0,64.0,21.0,,1.0,,,,,37.0,,,,10.0,,,1.0,10.0,,1.0,3.0,1.0,,,,,1.5,7.0,10.0,1.0,,,,10.0,1.0,2.0,10.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872874,regular,nfl,"{'fantasy_positions': ['K'], 'first_name': 'Evan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'McPherson', 'metadata': {'channel_id': '1113708807579529216', 'genius_id': '1079612', 'rookie_year': '2021'}, 'news_updated': 1783659316199, 'position': 'K', 'team': 'CIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",CIN,7839,202210707,,7_2,sportradar,ATL,1.0,999.0,999.0,999.0,1.0,11.0,47.0,68.0,22.0,,,,,,,,,,,,,,5.0,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872878,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Miller', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Forristall', 'metadata': {'channel_id': '1113708704932327424', 'rookie_year': '2021'}, 'news_updated': 1731712805639, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",CLE,7854,202210703,,7_2,sportradar,BAL,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872880,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Jack', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Heflin', 'metadata': {'channel_id': '1113708682006261760', 'genius_id': '1012738', 'rookie_year': '2021'}, 'news_updated': 1770531904218, 'position': 'DT', 'team': 'NYJ', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",GB,7880,202210735,,7_2,sportradar,WAS,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872885,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Amen', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ogbongbemiga', 'metadata': {'channel_id': '1113708765762318337', 'genius_id': '1013652', 'rookie_year': '2021'}, 'news_updated': 1771539949099, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",LAC,7936,202210729,,7_2,sportradar,SEA,1.0,999.0,999.0,999.0,1.0,26.0,71.0,71.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872887,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Hunter', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Kampmoyer', 'metadata': {'channel_id': '1113708733474566144', 'rookie_year': '2021'}, 'news_updated': 1724801157061, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",LAC,7938,202210729,,7_2,sportradar,SEA,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,7,,2022-10-23,stat,1667597872888,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Jon', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Rhattigan', 'metadata': {'channel_id': '1113708722502266880', 'genius_id': '1085406', 'rookie_year': '2021'}, 'news_updated': 1729811721008, 'position': 'LB', 'team': 'CHI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",SEA,7957,202210729,,7_2,sportradar,LAC,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
